t,fsr_l,fsr_r,tof_l,tof_r,imu_l_ax,imu_l_ay,imu_l_az,imu_l_gx,imu_l_gy,imu_l_gz,imu_r_ax,imu_r_ay,imu_r_az,imu_r_gx,imu_r_gy,imu_r_gz,lift_angle_l,lift_angle_r,omega_l,omega_r,jerk_l,jerk_r,tof_vel_l,tof_vel_r,frame_label,knee_angle,shin_angle_vertical,trunk_lean,ankle_disp_px,near_visibility
1773519318.4484,3,740,8190.0,8191.0,0.5637,-0.74,0.3713,2.4122,3.9771,-5.5496,0.9116,0.4067,0.0659,-0.6718,6.5344,1.3893,0.0,0.0,7.241138958064539,6.714153192324405,0.089293524776135,0.0933750735197413,0.0,-10.0,lower_right,,,,,
1773519318.5485,1,741,8190.0,8190.0,0.5864,-0.7178,0.4026,5.542,4.4733,-4.5573,0.9163,0.4058,0.1235,2.3893,8.4504,2.1603,1.1477945461352603,2.1313287432342727,8.45536280593565,9.043501022281138,0.0034461413865904,0.0645944169494716,0.0,-5.0,lower_right,,,,,
1773519318.6486,1,733,8190.0,8190.0,0.5786,-0.7109,0.4021,6.4809,5.1985,-2.8244,0.9238,0.3948,0.1323,5.6031,5.1069,3.3588,2.340587178394884,3.903934956626399,8.775175349814953,8.291965669248759,0.0094697826740597,0.0827760482002837,0.0,5.0,lower_right,,,,,
1773519318.7486,1,730,8190.0,8191.0,0.5747,-0.7217,0.417,7.6641,3.9847,-2.2061,0.916,0.4419,0.1375,12.3511,4.916,4.6718,3.3759961306400257,5.571531603640044,8.91533174424822,14.090508949289235,0.0507316484141173,0.0954407500002207,0.0,0.0,hold,,,,,
1773519318.8487,0,734,8190.0,8190.0,0.5679,-0.7236,0.4197,5.1298,0.458,-1.1832,0.9487,0.3618,0.1868,15.2672,-0.0458,4.2519,4.036807135657349,6.791037055585193,5.284370755350158,15.848285304410696,0.0063563332927574,0.1318688219433028,0.0,-5.0,lower_right,,,,,
1773519318.9487,2,728,8190.0,8190.0,0.6162,-0.6729,0.4417,6.4885,-2.0916,4.7176,0.9531,0.2729,0.1301,6.5038,-12.313,1.9542,4.499806840518508,6.896559907838928,8.290426561402013,14.06158885332664,0.0429295261351792,0.0940316889737358,0.0,0.0,hold,172.2803944351171,32.25252031800526,-0.6339904379505668,,0.0
1773519319.0488,1,721,8190.0,8190.0,0.6082,-0.6873,0.4443,-1.9389,-18.9084,17.1374,0.939,0.3816,-0.0029,9.8931,-22.0763,8.3435,3.2891485331908217,5.952813326227025,25.59252630222347,25.59004575122913,0.0844433587785392,0.0675168238567791,0.0,5.0,lower_right,175.86485184613767,30.05956322591735,-0.6339904379505668,,0.8143901824951172
1773519319.1488,0,724,8190.0,8191.0,0.5476,-0.7693,0.3193,-2.8168,-29.6794,13.2366,0.9324,0.384,-0.1008,6.5267,-15.3206,9.2061,0.9812323295845142,5.67105871476406,32.6191466191254,19.02816003874258,0.0535967562520811,0.0257644921264987,0.0,5.0,lower_right,174.7692269216463,21.533623561486408,-2.9102790165494055,-0.9999999999999698,0.9178124070167542
1773519319.2489,2,720,8190.0,8191.0,0.5371,-0.781,0.3457,1.1145,-26.8855,1.4046,0.9587,0.3232,-0.1194,11.6947,-3.6794,12.4504,-1.029891252876445,6.601694930380913,26.94522446853988,17.473306859607312,0.0832030006239464,0.0062488642993907,0.0,-5.0,lower_right,173.3516234604277,16.721832478424254,1.162923687345375,-1.1087646484374858,0.8756020069122314
1773519319.349,0,719,8190.0,8190.0,0.5508,-0.7668,0.2634,-7.229,1.9542,-17.5878,0.9551,0.3184,-0.1262,12.0916,7.3053,8.8168,-0.1339795752107029,8.591024487090479,19.11564928219808,16.652632251088715,0.206054746717289,0.043401160460561,0.0,0.0,hold,177.22906385623125,8.414760818545913,1.1348067331824176,-1.6359252929687251,0.7067263126373291
1773519319.449,1,719,8190.0,8191.0,0.6257,-0.6943,0.4788,14.2977,-8.8626,-5.2061,0.9504,0.3416,-0.0161,0.8015,3.7328,5.1908,-0.2684082301768864,10.189216790242336,17.608900626103836,6.443648246917269,0.2838014239128383,0.0118876272743306,0.0,0.0,hold,173.36029744805285,11.657216578294415,-14.147666572013367,-9.425628662109364,0.6856862902641296
1773519319.5491,1,712,8190.0,8190.0,0.7092,-0.6526,0.3826,6.3893,-34.4427,0.8626,0.9927,0.2197,-0.0251,6.8397,3.0534,8.6794,-2.775380632408716,11.833507492696528,35.04093058895554,11.464585993833357,0.068648356520008,0.0282113393313021,0.0,-35530.0,lower_right,171.65556738765446,5.178795422333795,,-1.7329101562499893,0.8258277773857117
1773519319.6492,0,710,8190.0,1085.0,0.7041,-0.6836,0.3333,-19.2137,-6.4198,5.7099,0.9629,0.2856,-0.01,13.6183,-6.9237,0.2137,-2.4931380382419537,12.387711957841043,21.04716270046868,15.278788704278885,0.1897566749110368,0.0488717758100754,0.0,5.0,lower_right,139.83644413219434,2.456052426512671,,14.005798339843789,0.0
1773519319.7492,1,709,8190.0,8191.0,0.6863,-0.6592,0.304,-38.687,32.0611,17.0763,0.9407,0.3376,-0.1252,-11.7023,-21.6794,-16.9924,1.566571724323333,11.396473799722182,53.06786338171153,29.92794459046595,0.1149828325594159,0.0287869564742754,0.0,35530.0,lower_right,127.90959465201054,4.7575414217019345,,15.816955566406286,0.9404916167259216
1773519319.8493,0,708,8190.0,8191.0,0.55,-0.824,0.2134,-63.3893,53.1527,2.6794,0.8757,0.4272,-0.219,-22.0763,-14.4198,0.1527,7.401581953175092,10.980768199931829,82.7683034508984,26.36886366569481,0.4654766378351449,0.4155984072196994,0.0,-35985.0,lower_right,,,,,0.0
1773519319.9493,1,704,8190.0,994.0,0.4028,-1.0103,0.0984,-46.313,31.4122,3.7786,1.0229,0.261,-0.2729,-13.5267,11.7405,8.4122,10.764825091159526,13.30647500479472,56.08830623044344,19.788280925335584,0.2561887056714584,0.0382543003582969,0.0,0.0,lower_right,,,,,0.0
1773519320.0494,0,699,8190.0,8191.0,0.4766,-0.8953,0.3237,-13.9389,-5.2519,-23.4962,0.9578,0.2017,-0.155,-9.3664,17.2137,-4.2824,10.566710973028346,16.22981712123579,27.81989937544707,20.059408426222344,0.3853135017514086,0.3117417448133752,0.0,35985.0,lower_right,98.42086461270897,4.147100706671049,,16.064331054687546,0.0
1773519320.1495,0,700,8190.0,8191.0,0.7178,-0.7026,0.1462,-8.7786,-6.7405,-14.313,0.9678,0.3276,0.1135,1.626,19.5115,-8.8473,10.594927677523769,19.22315685415726,18.093096120067457,21.485279275355023,0.2357996033399345,0.1577852826250075,0.0,-5.0,lower_right,105.83327117960896,2.1929693716448195,,16.28689575195315,0.8420602083206177
1773519320.2495,0,698,8190.0,8190.0,0.6995,-0.7351,0.075,-16.1527,-1.6718,-2.626,0.9595,0.3525,0.0271,-0.5573,-9.0153,-9.0611,11.087799701708022,19.35065487596809,16.449939468885592,12.79412953623653,0.1278807344080967,0.2960375873056331,0.0,0.0,hold,107.04473495018757,1.0665403666626194,,19.473388671875025,0.843194842338562
1773519320.3496,1,689,8190.0,8191.0,0.6553,-0.8083,-0.0081,22.5038,-13.0076,-6.6183,0.896,0.3291,-0.1658,-2.3359,7.2901,-4.2977,10.371913975732516,21.030945161431976,26.822016462041027,8.779078089981885,0.2594502344873278,0.0682931863159241,5.0,0.0,hold,111.36776522312863,1.4998443051836992,,17.897033691406286,0.8347259163856506
1773519320.4496,1,688,8191.0,8190.0,0.5286,-0.7915,0.1628,9.313,28.2901,-7.0229,0.9265,0.3992,-0.011,-3.7481,14.1221,-1.3664,13.600721021859426,23.327939897193897,30.60037338693762,14.67477464835491,0.3007238997597355,0.3563159291632611,0.0,0.0,hold,110.52700082805526,0.5123129121611075,,17.897033691406286,0.7703978419303894
1773519320.5497,2,687,8190.0,8191.0,0.6787,-0.665,0.2417,-10.8779,20.4504,-1.0,0.9309,0.4565,0.0825,2.5954,0.5649,3.8321,16.20899131805694,24.18697270834677,23.18507210620661,4.662639121785,0.5877661936955209,0.102742501285189,-5.0,-35140.0,lower_right,107.54957650014781,0.3125503265279428,,11.633239746093782,0.8126683235168457
1773519320.6498,7,684,8190.0,1162.0,0.8154,-0.6804,0.2131,-52.5115,37.8702,-0.9008,0.9641,0.3557,0.0613,-0.7023,-21.1908,9.3664,20.57275816066252,23.016033095152164,64.7489082605259,23.17914318714132,0.5896696921114791,0.1804746370536214,0.0,-5.0,lower_right,111.27978873615848,5.026082136559779,,14.361618041992221,0.775325357913971
1773519320.7498,0,680,8190.0,8190.0,0.4382,-0.7429,-0.0032,-4.084,18.8015,36.5802,0.9617,0.2808,-0.0654,6.2672,-22.3206,5.4504,22.614530428524727,21.83452143360101,41.33142255342779,23.81583171673834,0.0138413301909745,0.1051812604270929,0.0,-605.0,lower_right,104.81570817545638,3.213162815382065,,16.963500976562518,0.829293429851532
1773519320.8499,1,677,8190.0,1041.0,0.4612,-0.9714,0.1045,-6.3282,10.6107,16.0992,0.9377,0.3232,-0.1821,5.5115,-16.1679,-3.0534,23.70748620976026,21.18168512494965,20.293282395167125,17.35225847606011,0.8561126210309766,0.0223862008707609,0.0,0.0,lower_right,102.55461059369243,4.300523663971217,,17.261993408203136,0.8693064451217651
1773519320.95,0,672,8190.0,8190.0,0.5527,-0.8623,0.1399,-5.3206,11.3359,7.2137,0.9695,0.2512,-0.1182,3.0534,-11.0763,-5.7481,24.990675208308915,21.15298907016618,14.451604784936515,12.847113561419157,0.2680060565732722,0.1085491879088096,0.0,35750.0,lower_right,104.0902529945836,4.508213079932627,,32.708862304687514,0.748559832572937
1773519321.05,0,667,8190.0,8191.0,0.5303,-0.8696,0.1299,5.4733,2.9313,0.3359,0.9387,0.3318,-0.2644,9.2137,-2.6641,-15.1603,25.40003670711661,21.78241851175037,6.217906511841426,17.93946466843423,0.0775811874026199,0.0331332623166402,0.0,5.0,lower_right,104.25422918417081,4.642744559773379,,33.77523803710939,0.7050589323043823
1773519321.1501,2,665,8190.0,8191.0,0.4963,-0.8845,0.0901,4.0916,13.084,-13.0763,0.8867,0.3669,-0.2878,-5.2672,14.1756,-10.5878,26.75768988247034,23.98118751238321,18.945233391278133,18.460567164635,0.0486333913211911,0.0659107751366838,0.0,0.0,hold,102.55755423711146,6.511991168288757,,26.777099609375004,0.7173895239830017
1773519321.2501,4,659,8190.0,8191.0,0.5278,-0.8503,0.1812,8.0382,15.5878,-18.8321,0.8979,0.4573,-0.1372,-17.8015,13.6794,-4.2519,28.375371279149952,26.082128852734904,25.73402724973299,22.84946476878616,0.0038888822598404,0.1373152328426519,0.0,-5.0,lower_right,102.55755423711146,6.511991168288757,,22.039825439453153,0.7640323042869568
1773519321.3502,0,646,8190.0,8190.0,0.6052,-0.783,0.2429,-0.7405,4.0305,-14.9924,0.946,0.4021,-0.0535,-6.7557,14.0763,5.3359,28.931562036634425,28.275771919864507,15.542372028104332,16.500107059955702,0.0009385969813291,0.0156416295431283,0.0,0.0,hold,102.74025579489353,5.775370421280161,,22.80882263183595,0.7224750518798828
1773519321.4503,1,645,8190.0,8191.0,0.6604,-0.7585,0.1528,-0.855,2.5344,-2.6947,0.9609,0.3389,-0.0486,-0.8321,6.7176,7.687,29.41092984481729,29.77636336966024,3.7967902825939706,10.242485497670964,0.2952586989769534,0.3884679888646986,0.0,-35555.0,lower_right,104.82669059054949,4.451990861317572,,17.53994750976564,0.8099110126495361
1773519321.5504,1,643,8190.0,1079.0,0.7407,-0.7593,0.1924,28.374,-0.4656,-0.9084,0.8926,0.3,-0.1372,-15.9237,5.0611,-1.2901,29.645061451006857,31.071160665288648,28.39235548382698,16.758380378485267,0.5412023774403141,0.1090479973116609,0.0,-5.0,lower_right,101.37555246430098,5.978524681316297,,8.694152832031286,0.7805360555648804
1773519321.6504,0,638,8190.0,8190.0,0.397,-0.7937,0.1968,-7.5115,20.0076,-0.6412,0.937,0.4429,-0.1067,12.687,5.7328,-6.0687,31.530824957698552,32.29296945691387,21.380781731498967,15.18730010666807,0.7984166372492163,0.8709170450640485,0.0,35555.0,lower_right,103.68918697780862,1.6877976146301892,,6.179016113281275,0.8675636053085327
1773519321.7505,0,638,8190.0,8190.0,0.8538,-0.8738,0.1987,-0.5038,20.7557,-0.2366,1.0398,0.4229,-0.0859,3.855,-0.9618,-10.0763,33.80656784826772,32.90206691260427,20.76316152444035,10.83133906449244,0.1730971989145341,0.1395590158211901,0.0,0.0,hold,104.8856320676947,1.4278285193321263,,3.0545654296875213,0.8374987840652466
1773519321.8506,1,635,8190.0,8190.0,0.498,-0.7925,0.1199,19.2595,24.0076,5.8855,0.9731,0.2581,-0.1208,-9.8931,11.6794,-20.8092,36.120251911963535,34.862155256514875,31.33579914825853,25.832239868234424,1.1712109846884344,0.8350604318506355,0.0,0.0,hold,109.54503931523453,2.389228972420912,,15.192398071289084,0.8708165287971497
1773519321.9506,2,626,8190.0,8190.0,0.5537,-0.7871,0.2844,18.9847,47.2748,-2.3206,0.8428,0.4434,0.1111,-2.6107,10.9313,-56.6641,40.700553256738864,36.4667006350748,50.99716397497022,57.76789162666402,1.2416055391332208,0.1823450640235013,0.0,0.0,hold,109.58786553603208,1.5464388799103548,,13.33740234375,0.866135835647583
1773519322.0507,0,622,8190.0,8190.0,0.5752,-0.8135,0.6543,3.7863,11.2519,7.1832,0.7078,0.7581,-0.1665,3.9237,-19.9847,-7.5191,41.56629668459304,34.626109245912865,13.875866947329811,21.709917562948046,0.1306777343454235,0.459002112655032,0.0,-36010.0,lower_right,109.58786553603208,1.266601278927729,,6.196990966796925,0.8203122019767761
1773519322.1507,2,628,8190.0,988.0,0.522,-0.7712,0.4392,-33.0763,8.4198,4.8855,0.7842,0.6985,-0.0291,-2.6565,-22.6641,7.771,42.16936885394691,32.678172022323544,34.47901918529586,24.10615817711317,0.2588301730060094,0.0566104896856933,0.0,0.0,lower_right,109.0058826960546,1.6299422968459427,,11.0833740234375,0.8529333472251892
1773519322.2508,0,624,8190.0,8190.0,0.4324,-0.9709,0.4128,-29.3359,-14.7557,2.8855,0.7773,0.6855,-0.0752,16.7481,-2.5038,36.7557,40.32565133992621,32.74765412905197,32.964402338735034,40.46911600887768,0.8808617582369338,0.2510354632087475,0.0,36015.0,lower_right,105.90414480071524,3.6725700570960296,,7.749450683593757,0.7568856477737427
1773519322.3509,0,603,8190.0,8191.0,0.9031,-0.7971,0.0547,0.2061,1.9084,-24.3588,0.9263,0.3425,-0.1594,18.3511,10.8321,44.9237,40.67617626864112,34.51050154880419,24.43431204699653,49.72158568780766,1.2863228580419006,0.0183435358582384,0.0,0.0,hold,105.65451945890507,3.03825973029826,,7.749450683593757,0.800136148929596
1773519322.451,2,605,8190.0,8190.0,0.4421,-0.7444,0.1731,-2.7099,-0.6183,-31.8321,1.0264,0.1355,-0.0171,11.0687,22.0076,5.6565,40.40301885945492,37.625449060008506,31.953222737464213,25.275414332904614,1.436257058504966,0.7559561695392747,0.0,-5.0,lower_right,112.16678916367806,1.1520019006864717,,5.7022094726562855,0.881782054901123
1773519322.551,1,602,8190.0,8190.0,0.7517,-0.4492,0.2773,-45.4656,28.7557,-41.8931,1.0959,0.3484,-0.061,-8.7634,20.0076,-21.7405,43.51143142947434,40.27593698772487,68.18389027812948,30.81802358312421,0.2440623765594496,0.1434195094560997,-40665.0,-36095.0,lower_right,112.16678916367806,4.1992462499435925,,3.787994384765625,0.8953686952590942
1773519322.6511,1,587,57.0,971.0,0.562,-0.7002,0.249,-34.0,10.0687,-27.771,0.8665,0.5122,-0.02,5.7557,4.4198,-13.9847,44.36989168077783,41.091417910093824,45.040061730530525,15.75546091423542,0.4105007299040952,0.6653211542865056,-40750.0,-35405.0,lower_right,112.55087772330715,4.5283774871164,,4.753387451171882,0.8959070444107056
1773519322.7511,1,579,40.0,1109.0,0.6426,-0.7244,0.2522,-11.7634,-10.5573,-9.6794,0.8865,0.4951,0.0796,-6.4809,-7.5878,36.1679,43.24697631156917,40.73608260935315,18.534426001632745,37.51924524907184,0.2832674028332632,0.6865883560296576,-175.0,-4560.0,lower_right,106.6207768495912,2.25671570301733,,12.086730957031264,0.9323391914367676
1773519322.8512,0,565,22.0,59.0,0.7117,-0.6646,0.1694,-18.6031,-7.4885,-1.5344,0.783,0.3779,0.0061,25.1679,29.7176,43.5267,42.56935740136201,44.11835946500464,20.112367966502603,58.40490178966145,0.170653994276565,0.0806555101976291,-30.0,-5385.0,rest,105.75784843586021,0.9530683714656701,,13.191650390625043,0.9283352494239807
1773519322.9513,1,557,34.0,32.0,0.6567,-0.6992,0.1184,-9.3053,8.8626,0.8626,1.0176,0.1848,0.0283,12.2901,31.9695,18.0687,43.442519253547474,47.960796510438776,12.87937753193065,38.72432579077394,0.4064433603346767,0.8875102024248499,130.0,-170.0,rest,105.75784843586021,2.269405651853857,,9.503967285156278,0.9292817711830139
1773519323.0513,0,555,48.0,25.0,0.7043,-0.7703,0.2341,-1.2214,2.1069,-2.8168,1.042,0.1016,-0.0034,41.0229,26.7405,17.4962,43.60374181009042,51.31070743547083,3.7236014569231215,52.00047768145981,0.4311707228893435,0.0330878720381899,-20.0,-20.0,rest,104.88134646166532,3.754133035547346,,6.637725830078143,0.9404774308204651
1773519323.1514,1,541,30.0,28.0,0.7476,-0.7217,0.1689,-1.0916,11.1298,3.4733,0.9905,0.3152,0.0613,-14.5802,-3.2061,-7.1832,44.72731302020152,51.41105690689569,11.7101601820812,16.566824423829694,0.0420739497349254,0.2227023658561888,-80.0,10.0,rest,106.72331182484949,5.557138725969942,,-4.02557373046875,0.9455677270889282
1773519323.2514,0,526,32.0,27.0,0.7385,-0.7776,0.1106,0.0458,5.9847,1.542,0.9817,0.1113,0.1694,14.2977,19.5954,-1.8626,45.28399246293963,53.86986589511573,6.180331360857604,24.32844436477598,0.2456707283634274,0.1876145045791011,5.0,-25.0,rest,110.21957753345475,6.274375353617226,,-4.02557373046875,0.9403320550918579
1773519323.3515,3,515,31.0,23.0,0.6396,-0.7419,0.2185,1.9542,23.4046,0.5573,0.98,0.2112,0.0496,-3.0458,18.9695,-6.374,47.46377194967045,56.20183033418501,23.492653789855243,20.24220106337253,0.028247469075131,0.2330263517336939,-15.0,40.0,rest,110.6516673618808,6.961370236965378,,-3.0068359374999964,0.9450514912605286
1773519323.4516,1,485,29.0,35.0,0.7092,-0.7747,0.2168,-7.084,-1.1908,-1.1603,1.0134,0.2402,0.1255,12.9618,6.2672,-5.7023,47.22577372833101,57.19253850832594,7.276493436401904,15.485550696374991,0.0546096592856104,0.0952154915225811,-35.0,75.0,rest,110.41152132748645,6.965148536362301,,-4.227996826171854,0.9482771754264832
1773519323.5516,3,356,24.0,38.0,0.6931,-0.7334,0.105,-3.5649,6.5344,2.0992,0.9729,0.2908,0.1223,1.3893,-4.7252,-7.2977,47.78346319899235,57.02630373258545,7.733921127733331,8.804208926416955,0.1554405070848386,0.3921688984027394,-20.0,25.0,rest,110.41152132748645,6.958957159127107,,-4.227996826171854,0.9498490691184998
1773519323.6517,1,580,25.0,40.0,0.7891,-0.6448,0.2144,3.1832,-6.3282,14.3893,0.9377,0.2393,0.074,4.7634,3.2214,-4.6641,47.19298183517331,57.70235918703795,16.03841737734743,7.4041357584798515,0.0976751169940159,0.0545862375553329,15.0,5.0,rest,114.97757397244858,6.068618734287036,,-5.184753417968722,0.959480345249176
1773519323.7517,1,506,27.0,39.0,0.698,-0.7556,0.1057,-16.4504,-0.5344,16.1832,0.9714,0.332,0.1211,-3.3664,-4.7786,1.6565,47.045834659757226,57.48018005573618,23.082400346584407,6.075496619207355,0.1677592983719888,0.2576829556430449,10.0,-5.0,rest,111.62282475622344,5.282174673544338,,-7.515686035156222,0.9578453898429871
1773519323.8518,3,2,27.0,39.0,0.6367,-0.7812,0.0002,-20.2595,11.1603,20.1756,1.0076,0.1494,0.0845,13.9084,2.2214,4.4122,47.98224742067138,58.15492708446722,30.692905885562546,14.759597466055771,0.3867765059695183,0.2276124177513877,20.0,-10.0,rest,105.45918106295042,1.0575897334759348,,-8.260864257812486,0.9697191715240479
1773519323.9519,304,413,31.0,37.0,0.5374,-0.79,-0.0491,2.6641,29.0076,9.4885,0.9233,0.3521,0.0032,7.1298,-1.4046,-6.5649,50.548832734593326,58.23667547837597,30.636088503919687,9.7931027366203,0.3917822561360917,0.0402055171796367,5.0,-5.0,rest,100.81731153657925,0.9239303349721245,,-5.042541503906239,0.9619983434677124
1773519324.0519,296,458,28.0,38.0,0.5242,-0.908,0.2837,1.8244,12.1527,-11.4122,0.9954,0.1924,-0.0225,-5.8779,5.0076,-5.1221,51.30595299215314,59.14243719710797,16.770654772250246,9.266157487329902,0.3393569170733734,0.0515525738471683,-15.0,5.0,rest,98.75718776079174,3.8579464783414354,,-5.067260742187489,0.9723943471908569
1773519324.152,247,581,28.0,38.0,0.4883,-0.8826,0.1799,-6.7634,3.9237,-9.7099,0.957,0.2744,0.0762,1.3664,12.6107,-1.5878,51.23360344496812,60.6639983134441,12.466802286873728,12.78350156608118,0.2374883726952226,0.2985865115483976,25.0,0.0,rest,98.72590344050319,3.8579464783414354,,-7.883178710937493,0.9553978443145752
1773519324.2521,0,264,33.0,38.0,0.6929,-0.759,0.1504,0.8702,-17.4351,-7.1374,1.033,0.2788,0.0906,-5.2214,7.7328,-1.771,49.33718037830084,61.69166818095768,18.859545031893,9.49713929559844,0.0540236899488433,0.1866766329530012,10.0,-75.0,rest,100.43969003774548,2.376161197823324,,-8.468322753906214,0.9454359412193298
1773519324.3522,2,0,30.0,23.0,0.6194,-0.7988,0.0776,-11.7023,1.771,-3.4275,0.9919,0.262,0.1428,1.6947,-10.6031,1.0687,49.27719954516361,60.88387856096871,12.321851425009148,10.79073016018842,0.1134648415138028,0.9515859967382834,-20.0,-80.0,rest,98.12889567409752,1.939199474363783,,-12.621093749999979,0.9413508176803589
1773519324.4523,1,2,29.0,22.0,0.6396,-0.7883,0.041,-6.1069,-1.374,-1.4809,0.8496,0.2385,0.0427,4.5115,-19.7786,-3.2061,48.93734051995025,59.2095522326325,6.432353256779358,20.53839641792903,0.0828520813707922,0.3144975769164881,0.0,170.0,rest,98.17304252416805,1.9931606129437343,,-13.307891845703121,0.9522377252578735
1773519324.5523,2,1,30.0,57.0,0.6118,-0.8276,0.0491,-11.4809,13.084,-2.3664,0.9214,0.2844,0.1292,8.6565,6.6947,0.7634,49.969333959554056,60.10688967709552,17.567070608670075,10.969812208966934,0.0647938787827506,0.5966843746903205,0.0,205.0,rest,101.19321282480573,2.028985777710261,,-18.335449218749957,0.9202765822410583
1773519324.6524,1,0,29.0,63.0,0.698,-0.7544,0.0486,6.9618,2.4504,0.2061,0.9768,0.2256,0.0244,-3.9466,-3.4275,0.0,50.06442749891702,60.107294071478776,7.383332351316715,5.227179718548044,0.0797264198718128,0.1861516457697853,5.0,45.0,rest,101.69114195794835,1.382394852410552,,-14.651123046874961,0.8801440596580505
1773519324.7524,243,560,31.0,66.0,0.6086,-0.8018,0.1255,-1.4122,17.9695,-3.5191,0.9919,0.1814,0.0601,15.2672,10.6641,5.5344,51.56148303179523,61.532133163172254,18.365219952399155,19.42781531747716,0.1209426746872643,0.0543264278435784,-5.0,0.0,rest,101.62204303178156,0.9990484637486796,,-14.0252990722656,0.9026128649711609
1773519324.8525,187,657,28.0,63.0,0.5986,-0.7991,0.1123,0.0458,13.2519,-2.2137,0.9648,0.3059,0.0559,3.2137,0.8779,1.6718,52.56030256523045,61.830230687842686,13.435602663818246,3.7273973949660895,0.0117669925745389,0.1852912903474479,-20.0,15.0,rest,100.43423285999633,1.0247374850728435,,-14.5727844238281,0.9071502685546875
1773519324.9526,50,844,27.0,69.0,0.6594,-0.7607,0.1426,-2.5496,17.3588,-3.8931,1.0325,0.1748,0.0037,-4.8931,-1.5954,3.916,54.01887392074896,62.04505585102755,17.971773012421448,6.467053793652871,0.0154184289522507,0.0623008995678286,10.0,50.0,rest,101.90017411653521,1.1208018785126979,,-14.411346435546868,0.9082076549530029
1773519325.0526,20,890,30.0,73.0,0.6885,-0.7107,0.1555,26.6336,-25.5344,7.4275,0.9697,0.2471,0.0325,-0.3053,2.374,3.6947,51.30456199180161,62.548527945185,37.63671065024148,4.402259894645022,0.1314657998962043,0.2004261485818204,5.0,0.0,rest,100.77347571469579,1.3865572708716114,,-14.56088256835935,0.9142781496047974
1773519325.1527,116,782,28.0,69.0,0.5979,-0.7795,0.1262,-1.7634,14.3206,-3.374,0.9814,0.2261,-0.0032,-2.4122,1.5496,-0.5115,52.42452865632983,62.98991863415202,14.817997162909702,2.912318878488412,0.0658436540309204,0.094456717847875,-10.0,-10.0,rest,101.04167243937871,1.9757019850521114,,-11.582641601562482,0.8962951898574829
1773519325.2527,83,817,28.0,71.0,0.6211,-0.7856,0.1641,-5.0305,19.4656,-4.4198,0.9895,0.248,0.002,0.0076,4.7863,-1.8015,54.03839433162446,63.71776288543441,20.585192387976363,5.114110646045899,0.1372137660978201,0.0829483372399053,0.0,-5.0,rest,103.39651241348741,3.9431602112312416,,-12.058349609374961,0.8582349419593811
1773519325.3528,98,811,28.0,68.0,0.6443,-0.7639,0.1936,-13.855,14.3588,-8.1908,0.9854,0.2761,0.0269,-0.5344,3.458,0.313,55.15016844507026,64.26783485704048,21.569083593885026,3.513020973464292,0.0061415734853009,0.0197628606288613,5.0,0.0,rest,104.39107035509807,3.9431602112312416,,-19.354461669921825,0.8454217910766602
1773519325.4529,88,827,29.0,71.0,0.6697,-0.741,0.1726,-4.084,4.2061,-3.1527,0.9875,0.2373,0.0332,0.6489,3.0611,0.5115,55.286457714496734,64.80968794865156,6.656564466750097,3.1706524044745112,0.0225652106442508,0.0307532300834822,5.0,10.0,rest,103.9507879325586,1.9648072739409808,,-20.696716308593732,0.8837472200393677
1773519325.5529,2,930,29.0,70.0,0.6377,-0.7769,0.1294,-8.3588,9.5038,-4.1679,0.9919,0.2258,0.0237,3.1527,3.7023,-3.7252,55.89202356810875,65.41846784385704,13.325282071686138,6.125655688985466,0.0254998430029529,0.0301080962879696,-5.0,20.0,rest,104.18319031292444,2.4270801501922334,,-7.817138671874968,0.8849794864654541
1773519325.653,10,923,28.0,75.0,0.6416,-0.7808,0.1282,-3.1145,9.2595,-2.3053,0.978,0.252,0.0195,4.2137,5.2366,-2.687,56.46236122471567,66.1334771129164,10.037572345442896,7.238592145576375,0.0174768684564463,0.0380832796644614,0.0,-5.0,rest,104.18319031292444,2.9932057235089986,,-5.8596191406249964,0.8958458304405212
1773519325.753,17,923,29.0,69.0,0.645,-0.7717,0.1501,-3.8015,8.8397,-1.6336,0.9751,0.262,0.0225,4.0076,4.5954,-3.0153,56.9867420648402,66.75930774885327,9.7601407418131,6.802249114079842,0.0493079091800918,0.1057971026627169,5.0,-55.0,rest,104.12192439237165,2.4845302973856147,,-5.8596191406249964,0.8868622183799744
1773519325.8531,13,929,29.0,64.0,0.6475,-0.7822,0.1638,-5.0458,8.9008,-2.7252,1.0051,0.2305,0.0144,-4.0916,2.458,-2.2824,57.49958661283298,67.2061924699143,10.58825072049203,5.290775398748278,0.1015840814582347,0.0184951932268973,-5.0,-10.0,rest,104.12192439237165,2.3203413555333845,,-9.403228759765607,0.8652125597000122
1773519325.9532,14,932,28.0,67.0,0.644,-0.7949,0.1709,-3.5878,6.1069,-2.4351,0.9536,0.3184,0.0422,0.687,4.5115,-3.9313,57.71570183583242,67.73191228037201,7.489742883437322,6.023347984302418,0.0191980241730194,0.1180492408294098,0.0,15.0,rest,104.97737779709257,2.8205035256919397,,-20.759460449218725,0.8350130319595337
